abs_time,boot_time_s,temperature_C
2026-01-08 15:39:29.500,191.063,672.00
2026-01-08 15:39:29.821,191.365,672.75
2026-01-08 15:39:30.142,191.667,672.25
2026-01-08 15:39:30.463,191.969,672.00
2026-01-08 15:39:30.784,192.271,672.25
2026-01-08 15:39:31.104,192.573,672.50
2026-01-08 15:39:31.425,192.875,672.25
2026-01-08 15:39:31.745,193.177,672.50
2026-01-08 15:39:32.066,193.479,672.50
2026-01-08 15:39:32.387,193.781,672.75
2026-01-08 15:39:32.707,194.083,672.50
2026-01-08 15:39:33.028,194.385,673.00
2026-01-08 15:39:33.350,194.687,672.50
2026-01-08 15:39:33.669,194.989,672.25
2026-01-08 15:39:33.990,195.291,672.50
2026-01-08 15:39:34.312,195.593,672.75
2026-01-08 15:39:34.632,195.895,672.25
2026-01-08 15:39:34.952,196.197,672.50
2026-01-08 15:39:35.273,196.499,672.75
2026-01-08 15:39:35.593,196.801,672.50
2026-01-08 15:39:35.914,197.103,672.75
2026-01-08 15:39:36.262,197.405,672.75
2026-01-08 15:39:36.556,197.707,672.75
2026-01-08 15:39:36.877,198.009,672.25
2026-01-08 15:39:37.198,198.311,672.50
2026-01-08 15:39:37.518,198.613,672.50
2026-01-08 15:39:37.839,198.915,672.75
2026-01-08 15:39:38.159,199.217,672.75
2026-01-08 15:39:38.479,199.519,672.75
2026-01-08 15:39:38.802,199.821,672.50
2026-01-08 15:39:39.122,200.123,672.75
2026-01-08 15:39:39.443,200.425,672.75
2026-01-08 15:39:39.763,200.727,672.75
2026-01-08 15:39:40.084,201.029,672.25
2026-01-08 15:39:40.405,201.331,672.75
2026-01-08 15:39:40.726,201.633,672.50
2026-01-08 15:39:41.047,201.935,672.75
2026-01-08 15:39:41.367,202.237,672.25
2026-01-08 15:39:41.688,202.539,672.25
2026-01-08 15:39:42.009,202.841,672.50
2026-01-08 15:39:42.330,203.143,672.50
2026-01-08 15:39:42.651,203.445,672.50
2026-01-08 15:39:42.972,203.747,672.75
2026-01-08 15:39:43.293,204.049,672.50
2026-01-08 15:39:43.614,204.351,672.50
2026-01-08 15:39:43.934,204.653,672.25
2026-01-08 15:39:44.255,204.955,672.25
2026-01-08 15:39:44.581,205.257,672.25
2026-01-08 15:39:44.896,205.559,672.25
2026-01-08 15:39:45.218,205.861,671.75
2026-01-08 15:39:45.538,206.163,672.25
2026-01-08 15:39:45.859,206.465,672.25
2026-01-08 15:39:46.180,206.767,672.00
2026-01-08 15:39:46.501,207.069,672.00
2026-01-08 15:39:46.821,207.371,671.75
2026-01-08 15:39:47.142,207.673,672.00
2026-01-08 15:39:47.463,207.975,671.50
2026-01-08 15:39:47.784,208.277,671.75
2026-01-08 15:39:48.104,208.579,672.00
2026-01-08 15:39:48.426,208.881,671.25
2026-01-08 15:39:48.746,209.183,671.50
2026-01-08 15:39:49.068,209.485,671.50
2026-01-08 15:39:49.387,209.787,671.50
2026-01-08 15:39:49.708,210.089,671.25
2026-01-08 15:39:50.029,210.391,671.50
2026-01-08 15:39:50.350,210.693,671.25
2026-01-08 15:39:50.671,210.995,671.50
2026-01-08 15:39:50.992,211.297,671.00
2026-01-08 15:39:51.312,211.599,671.25
2026-01-08 15:39:51.633,211.901,671.00
2026-01-08 15:39:51.954,212.203,671.25
2026-01-08 15:39:52.276,212.505,671.00
2026-01-08 15:39:52.596,212.807,670.75
2026-01-08 15:39:52.917,213.109,670.50
2026-01-08 15:39:53.239,213.411,670.50
2026-01-08 15:39:53.560,213.713,670.00
2026-01-08 15:39:53.881,214.015,670.00
2026-01-08 15:39:54.202,214.317,669.75
2026-01-08 15:39:54.523,214.619,669.25
2026-01-08 15:39:54.844,214.921,668.50
2026-01-08 15:39:55.164,215.223,667.75
2026-01-08 15:39:55.485,215.525,667.50
2026-01-08 15:39:55.806,215.827,666.50
2026-01-08 15:39:56.128,216.129,665.75
2026-01-08 15:39:56.449,216.431,664.75
2026-01-08 15:39:56.769,216.733,663.25
2026-01-08 15:39:57.090,217.035,662.50
2026-01-08 15:39:57.412,217.337,661.75
2026-01-08 15:39:57.732,217.639,660.00
2026-01-08 15:39:58.053,217.941,659.00
2026-01-08 15:39:58.374,218.243,658.00
2026-01-08 15:39:58.695,218.545,657.00
2026-01-08 15:39:59.016,218.847,655.50
2026-01-08 15:39:59.336,219.149,654.25
2026-01-08 15:39:59.657,219.451,653.00
2026-01-08 15:39:59.977,219.753,652.00
2026-01-08 15:40:00.298,220.055,650.75
2026-01-08 15:40:00.619,220.357,649.75
2026-01-08 15:40:00.940,220.659,648.25
2026-01-08 15:40:01.261,220.961,647.25
2026-01-08 15:40:01.582,221.263,646.25
2026-01-08 15:40:01.902,221.565,645.00
2026-01-08 15:40:02.223,221.867,643.75
2026-01-08 15:40:02.544,222.169,642.75
2026-01-08 15:40:02.865,222.471,642.25
2026-01-08 15:40:03.186,222.773,641.50
2026-01-08 15:40:03.506,223.075,640.50
2026-01-08 15:40:03.827,223.377,639.25
2026-01-08 15:40:04.148,223.679,638.00
2026-01-08 15:40:04.469,223.981,637.50
2026-01-08 15:40:04.790,224.283,636.75
2026-01-08 15:40:05.110,224.585,635.75
2026-01-08 15:40:05.431,224.887,635.00
2026-01-08 15:40:05.752,225.189,633.75
2026-01-08 15:40:06.073,225.491,633.00
2026-01-08 15:40:06.393,225.793,632.00
2026-01-08 15:40:06.714,226.095,631.50
2026-01-08 15:40:07.035,226.397,630.00
2026-01-08 15:40:07.356,226.699,629.50
2026-01-08 15:40:07.677,227.001,628.50
2026-01-08 15:40:07.997,227.303,627.25
2026-01-08 15:40:08.319,227.605,626.75
2026-01-08 15:40:08.639,227.907,626.25
2026-01-08 15:40:08.960,228.209,625.00
2026-01-08 15:40:09.280,228.511,624.25
2026-01-08 15:40:09.601,228.813,623.25
2026-01-08 15:40:09.921,229.115,622.25
2026-01-08 15:40:10.242,229.417,621.75
2026-01-08 15:40:10.563,229.719,621.00
2026-01-08 15:40:10.884,230.021,620.25
2026-01-08 15:40:11.205,230.323,619.25
2026-01-08 15:40:11.525,230.625,618.75
2026-01-08 15:40:11.846,230.927,617.75
2026-01-08 15:40:12.167,231.229,617.00
2026-01-08 15:40:12.488,231.531,616.00
2026-01-08 15:40:12.809,231.833,615.50
2026-01-08 15:40:13.128,232.135,615.00
2026-01-08 15:40:13.449,232.437,613.75
2026-01-08 15:40:13.771,232.739,613.50
2026-01-08 15:40:14.092,233.041,612.75
2026-01-08 15:40:14.412,233.343,612.25
2026-01-08 15:40:14.733,233.645,611.25
2026-01-08 15:40:15.054,233.947,610.25
2026-01-08 15:40:15.375,234.249,610.00
2026-01-08 15:40:15.695,234.551,608.75
2026-01-08 15:40:16.016,234.853,608.25
2026-01-08 15:40:16.337,235.155,607.25
2026-01-08 15:40:16.657,235.457,607.00
2026-01-08 15:40:16.978,235.759,606.25
2026-01-08 15:40:17.299,236.061,605.50
2026-01-08 15:40:17.619,236.363,605.00
2026-01-08 15:40:17.943,236.665,604.00
2026-01-08 15:40:18.261,236.967,603.25
2026-01-08 15:40:18.582,237.269,603.00
2026-01-08 15:40:18.902,237.571,602.25
2026-01-08 15:40:19.223,237.873,601.75
2026-01-08 15:40:19.543,238.175,600.75
2026-01-08 15:40:19.864,238.477,600.00
2026-01-08 15:40:20.185,238.779,599.25
2026-01-08 15:40:20.505,239.081,599.25
2026-01-08 15:40:20.826,239.383,598.00
2026-01-08 15:40:21.148,239.685,597.50
2026-01-08 15:40:21.467,239.987,596.75
2026-01-08 15:40:21.788,240.289,596.25
2026-01-08 15:40:22.110,240.591,595.50
2026-01-08 15:40:22.429,240.893,594.75
2026-01-08 15:40:22.750,241.195,594.00
2026-01-08 15:40:23.071,241.497,593.25
2026-01-08 15:40:23.391,241.799,592.75
2026-01-08 15:40:23.712,242.101,592.00
2026-01-08 15:40:24.033,242.403,591.25
2026-01-08 15:40:24.354,242.705,590.75
2026-01-08 15:40:24.675,243.007,589.75
2026-01-08 15:40:24.995,243.309,589.25
2026-01-08 15:40:25.317,243.611,588.50
2026-01-08 15:40:25.637,243.913,587.75
2026-01-08 15:40:25.958,244.215,587.00
2026-01-08 15:40:26.279,244.517,586.50
2026-01-08 15:40:26.599,244.819,585.25
2026-01-08 15:40:26.919,245.121,585.50
2026-01-08 15:40:27.241,245.423,585.00
2026-01-08 15:40:27.561,245.725,584.25
2026-01-08 15:40:27.881,246.027,583.75
2026-01-08 15:40:28.203,246.329,582.75
2026-01-08 15:40:28.523,246.631,582.50
2026-01-08 15:40:28.845,246.933,581.75
2026-01-08 15:40:29.165,247.235,581.25
2026-01-08 15:40:29.486,247.537,580.50
2026-01-08 15:40:29.808,247.839,580.75
2026-01-08 15:40:30.127,248.141,579.50
2026-01-08 15:40:30.447,248.443,579.25
2026-01-08 15:40:30.769,248.745,578.50
2026-01-08 15:40:31.090,249.047,578.00
2026-01-08 15:40:31.411,249.349,577.75
2026-01-08 15:40:31.731,249.651,577.25
2026-01-08 15:40:32.052,249.953,576.50
2026-01-08 15:40:32.373,250.255,575.50
2026-01-08 15:40:32.694,250.557,575.00
2026-01-08 15:40:33.015,250.859,575.25
2026-01-08 15:40:33.336,251.161,574.00
2026-01-08 15:40:33.657,251.463,573.75
2026-01-08 15:40:33.977,251.765,573.50
2026-01-08 15:40:34.298,252.067,573.00
2026-01-08 15:40:34.619,252.369,572.75
2026-01-08 15:40:34.940,252.671,572.25
2026-01-08 15:40:35.261,252.973,571.50
2026-01-08 15:40:35.582,253.275,571.50
2026-01-08 15:40:35.904,253.577,571.00
2026-01-08 15:40:36.224,253.879,570.75
2026-01-08 15:40:36.546,254.181,570.50
2026-01-08 15:40:36.866,254.483,569.75
2026-01-08 15:40:37.186,254.785,569.25
2026-01-08 15:40:37.507,255.087,568.75
2026-01-08 15:40:37.828,255.389,568.75
2026-01-08 15:40:38.149,255.691,568.50
2026-01-08 15:40:38.470,255.993,568.50
2026-01-08 15:40:38.792,256.295,568.00
2026-01-08 15:40:39.111,256.597,567.50
2026-01-08 15:40:39.432,256.899,567.50
2026-01-08 15:40:39.753,257.201,567.25
2026-01-08 15:40:40.075,257.503,567.25
2026-01-08 15:40:40.396,257.805,566.50
2026-01-08 15:40:40.716,258.107,566.50
2026-01-08 15:40:41.036,258.409,566.50
2026-01-08 15:40:41.358,258.711,566.00
2026-01-08 15:40:41.678,259.013,565.75
2026-01-08 15:40:41.999,259.315,565.25
2026-01-08 15:40:42.320,259.617,565.25
2026-01-08 15:40:42.640,259.919,564.50
2026-01-08 15:40:42.962,260.221,564.50
2026-01-08 15:40:43.283,260.523,564.00
2026-01-08 15:40:43.603,260.825,563.50
2026-01-08 15:40:43.924,261.127,563.25
2026-01-08 15:40:44.244,261.429,563.00
2026-01-08 15:40:44.565,261.731,562.25
2026-01-08 15:40:44.886,262.033,561.50
2026-01-08 15:40:45.207,262.335,561.25
2026-01-08 15:40:45.527,262.637,560.75
2026-01-08 15:40:45.847,262.939,560.25
2026-01-08 15:40:46.169,263.241,560.25
2026-01-08 15:40:46.489,263.543,559.75
2026-01-08 15:40:46.810,263.845,558.75
2026-01-08 15:40:47.131,264.147,558.50
2026-01-08 15:40:47.451,264.449,558.25
2026-01-08 15:40:47.771,264.751,558.50
2026-01-08 15:40:48.093,265.053,557.75
2026-01-08 15:40:48.414,265.355,557.75
2026-01-08 15:40:48.734,265.657,556.75
2026-01-08 15:40:49.055,265.959,557.00
2026-01-08 15:40:49.376,266.261,556.25
2026-01-08 15:40:49.697,266.563,555.50
2026-01-08 15:40:50.017,266.865,556.25
2026-01-08 15:40:50.338,267.167,555.50
2026-01-08 15:40:50.659,267.469,555.25
2026-01-08 15:40:50.979,267.771,555.00
2026-01-08 15:40:51.301,268.073,554.75
2026-01-08 15:40:51.621,268.375,554.25
2026-01-08 15:40:51.942,268.677,554.00
2026-01-08 15:40:52.262,268.979,553.00
2026-01-08 15:40:52.583,269.281,552.75
2026-01-08 15:40:52.904,269.583,552.50
2026-01-08 15:40:53.225,269.885,552.50
2026-01-08 15:40:53.546,270.187,552.50
2026-01-08 15:40:53.866,270.489,552.25
2026-01-08 15:40:54.187,270.791,551.75
2026-01-08 15:40:54.509,271.093,551.75
2026-01-08 15:40:54.829,271.395,551.00
2026-01-08 15:40:55.149,271.697,551.00
2026-01-08 15:40:55.470,271.999,550.25
2026-01-08 15:40:55.791,272.301,550.25
2026-01-08 15:40:56.113,272.603,549.75
2026-01-08 15:40:56.433,272.905,549.50
2026-01-08 15:40:56.753,273.207,549.50
2026-01-08 15:40:57.074,273.509,548.75
2026-01-08 15:40:57.395,273.811,549.00
2026-01-08 15:40:57.715,274.113,548.75
2026-01-08 15:40:58.037,274.415,548.25
2026-01-08 15:40:58.357,274.717,548.00
2026-01-08 15:40:58.678,275.019,547.50
2026-01-08 15:40:58.999,275.321,547.00
2026-01-08 15:40:59.319,275.623,547.25
2026-01-08 15:40:59.641,275.925,546.25
2026-01-08 15:40:59.961,276.227,545.75
2026-01-08 15:41:00.282,276.529,546.00
2026-01-08 15:41:00.602,276.831,545.75
2026-01-08 15:41:00.923,277.133,545.25
2026-01-08 15:41:01.245,277.435,545.00
2026-01-08 15:41:01.565,277.737,544.25
2026-01-08 15:41:01.886,278.039,544.50
2026-01-08 15:41:02.206,278.341,543.75
2026-01-08 15:41:02.527,278.643,544.00
2026-01-08 15:41:02.849,278.945,543.25
2026-01-08 15:41:03.169,279.247,543.25
2026-01-08 15:41:03.490,279.549,543.00
2026-01-08 15:41:03.811,279.851,542.50
2026-01-08 15:41:04.131,280.153,542.25
2026-01-08 15:41:04.452,280.455,541.75
2026-01-08 15:41:04.772,280.757,542.00
2026-01-08 15:41:05.094,281.059,541.75
2026-01-08 15:41:05.415,281.361,541.50
2026-01-08 15:41:05.735,281.663,541.25
2026-01-08 15:41:06.056,281.965,541.00
2026-01-08 15:41:06.377,282.267,540.75
2026-01-08 15:41:06.697,282.569,540.50
2026-01-08 15:41:07.018,282.871,539.75
2026-01-08 15:41:07.339,283.173,540.00
2026-01-08 15:41:07.659,283.475,539.00
2026-01-08 15:41:07.980,283.777,539.50
2026-01-08 15:41:08.300,284.079,538.75
2026-01-08 15:41:08.621,284.381,538.75
2026-01-08 15:41:08.942,284.683,538.25
2026-01-08 15:41:09.262,284.985,538.25
2026-01-08 15:41:09.584,285.287,537.75
2026-01-08 15:41:09.903,285.589,538.00
2026-01-08 15:41:10.224,285.891,537.50
2026-01-08 15:41:10.545,286.193,537.00
2026-01-08 15:41:10.865,286.495,536.50
2026-01-08 15:41:11.186,286.797,536.25
2026-01-08 15:41:11.507,287.099,535.50
2026-01-08 15:41:11.828,287.401,536.00
2026-01-08 15:41:12.148,287.703,535.50
2026-01-08 15:41:12.469,288.005,535.25
2026-01-08 15:41:12.789,288.307,534.75
2026-01-08 15:41:13.111,288.609,534.25
2026-01-08 15:41:13.431,288.911,533.50
2026-01-08 15:41:13.753,289.213,533.00
2026-01-08 15:41:14.073,289.515,533.25
2026-01-08 15:41:14.393,289.817,532.75
2026-01-08 15:41:14.714,290.119,532.50
2026-01-08 15:41:15.037,290.421,532.25
2026-01-08 15:41:15.356,290.723,531.25
2026-01-08 15:41:15.676,291.025,531.50
2026-01-08 15:41:15.996,291.327,531.00
2026-01-08 15:41:16.317,291.629,530.50
2026-01-08 15:41:16.637,291.931,530.25
2026-01-08 15:41:16.959,292.233,530.00
2026-01-08 15:41:17.279,292.535,529.75
2026-01-08 15:41:17.600,292.837,529.50
2026-01-08 15:41:17.921,293.139,528.50
2026-01-08 15:41:18.241,293.441,529.50
2026-01-08 15:41:18.563,293.743,528.75
2026-01-08 15:41:18.883,294.045,528.75
2026-01-08 15:41:19.204,294.347,528.00
2026-01-08 15:41:19.524,294.649,528.25
2026-01-08 15:41:19.845,294.951,527.75
2026-01-08 15:41:20.166,295.253,528.00
2026-01-08 15:41:20.488,295.555,527.75
2026-01-08 15:41:20.808,295.857,527.25
2026-01-08 15:41:21.129,296.159,527.00
2026-01-08 15:41:21.450,296.461,526.50
2026-01-08 15:41:21.771,296.763,526.50
2026-01-08 15:41:22.092,297.065,526.50
2026-01-08 15:41:22.413,297.367,526.25
2026-01-08 15:41:22.734,297.669,525.75
2026-01-08 15:41:23.055,297.971,526.00
2026-01-08 15:41:23.375,298.273,526.00
2026-01-08 15:41:23.696,298.575,525.75
2026-01-08 15:41:24.017,298.877,525.50
2026-01-08 15:41:24.338,299.179,525.00
2026-01-08 15:41:24.658,299.481,525.25
2026-01-08 15:41:24.979,299.783,525.00
2026-01-08 15:41:25.300,300.085,524.75
2026-01-08 15:41:25.621,300.387,524.25
2026-01-08 15:41:25.941,300.689,524.00
2026-01-08 15:41:26.263,300.991,524.25
2026-01-08 15:41:26.583,301.293,524.00
2026-01-08 15:41:26.903,301.595,524.00
2026-01-08 15:41:27.224,301.897,523.75
2026-01-08 15:41:27.545,302.199,523.75
2026-01-08 15:41:27.867,302.501,523.75
2026-01-08 15:41:28.187,302.803,523.25
2026-01-08 15:41:28.508,303.105,523.25
2026-01-08 15:41:28.828,303.407,523.00
2026-01-08 15:41:29.149,303.709,522.75
2026-01-08 15:41:29.471,304.011,522.50
2026-01-08 15:41:29.792,304.313,522.50
2026-01-08 15:41:30.111,304.615,522.25
2026-01-08 15:41:30.432,304.917,522.00
2026-01-08 15:41:30.753,305.219,521.75
2026-01-08 15:41:31.074,305.521,521.75
2026-01-08 15:41:31.396,305.823,521.75
2026-01-08 15:41:31.715,306.125,521.50
2026-01-08 15:41:32.036,306.427,521.25
2026-01-08 15:41:32.357,306.729,521.25
2026-01-08 15:41:32.677,307.031,521.25
2026-01-08 15:41:32.999,307.333,521.00
2026-01-08 15:41:33.319,307.635,521.00
2026-01-08 15:41:33.641,307.937,520.25
2026-01-08 15:41:33.961,308.239,520.75
2026-01-08 15:41:34.282,308.541,519.50
2026-01-08 15:41:34.603,308.843,520.50
2026-01-08 15:41:34.924,309.145,520.00
2026-01-08 15:41:35.243,309.447,520.25
2026-01-08 15:41:35.564,309.749,520.00
2026-01-08 15:41:35.886,310.051,519.50
2026-01-08 15:41:36.207,310.353,519.50
2026-01-08 15:41:36.527,310.655,519.50
2026-01-08 15:41:36.847,310.957,519.25
2026-01-08 15:41:37.168,311.259,519.00
2026-01-08 15:41:37.488,311.561,519.00
2026-01-08 15:41:37.810,311.863,519.00
2026-01-08 15:41:38.130,312.165,519.00
2026-01-08 15:41:38.450,312.467,519.00
2026-01-08 15:41:38.772,312.769,518.75
2026-01-08 15:41:39.092,313.071,518.75
2026-01-08 15:41:39.413,313.373,518.75
2026-01-08 15:41:39.734,313.675,518.50
2026-01-08 15:41:40.055,313.977,518.50
2026-01-08 15:41:40.375,314.279,518.75
2026-01-08 15:41:40.696,314.581,518.25
2026-01-08 15:41:41.017,314.883,518.75
2026-01-08 15:41:41.339,315.185,518.50
2026-01-08 15:41:41.659,315.487,518.00
2026-01-08 15:41:41.979,315.789,518.25
2026-01-08 15:41:42.300,316.091,518.00
2026-01-08 15:41:42.620,316.393,518.25
2026-01-08 15:41:42.942,316.695,517.75
2026-01-08 15:41:43.262,316.997,518.00
2026-01-08 15:41:43.582,317.299,517.50
2026-01-08 15:41:43.903,317.601,518.00
2026-01-08 15:41:44.224,317.903,517.25
2026-01-08 15:41:44.546,318.205,517.50
2026-01-08 15:41:44.865,318.507,518.00
2026-01-08 15:41:45.186,318.809,517.50
2026-01-08 15:41:45.507,319.111,517.25
2026-01-08 15:41:45.828,319.413,517.25
2026-01-08 15:41:46.149,319.715,517.00
2026-01-08 15:41:46.469,320.017,517.50
2026-01-08 15:41:46.790,320.319,517.75
2026-01-08 15:41:47.111,320.621,517.50
2026-01-08 15:41:47.432,320.923,517.75
2026-01-08 15:41:47.753,321.225,517.50
2026-01-08 15:41:48.074,321.527,517.25
2026-01-08 15:41:48.395,321.829,517.75
2026-01-08 15:41:48.716,322.131,517.25
2026-01-08 15:41:49.036,322.433,518.00
2026-01-08 15:41:49.358,322.735,518.00
2026-01-08 15:41:49.679,323.037,517.50
2026-01-08 15:41:50.000,323.339,517.50
2026-01-08 15:41:50.321,323.641,517.75
2026-01-08 15:41:50.642,323.943,517.50
2026-01-08 15:41:50.963,324.245,517.50
2026-01-08 15:41:51.283,324.547,518.00
2026-01-08 15:41:51.605,324.849,517.25
2026-01-08 15:41:51.925,325.151,516.25
2026-01-08 15:41:52.246,325.453,516.75
2026-01-08 15:41:52.567,325.755,516.25
2026-01-08 15:41:52.888,326.057,516.50
2026-01-08 15:41:53.209,326.359,516.75
2026-01-08 15:41:53.530,326.661,516.00
2026-01-08 15:41:53.851,326.963,516.75
2026-01-08 15:41:54.172,327.265,516.75
2026-01-08 15:41:54.492,327.567,517.00
2026-01-08 15:41:54.813,327.869,516.00
2026-01-08 15:41:55.134,328.171,516.50
2026-01-08 15:41:55.455,328.473,516.50
2026-01-08 15:41:55.776,328.775,516.75
2026-01-08 15:41:56.096,329.077,516.50
2026-01-08 15:41:56.418,329.379,516.00
